퀴즈. 샤오롱바오(Xiaolongbao)는 상하이의 대표적인 딤섬 요리이다.,해설. 샤오롱바오는 상하이에서 유명한 딤섬의 일종으로 얇은 만두피에 육즙이 가득한 돼지고기 소를 넣어 쪄낸 음식입니다. 뜨거운 육즙이 특징입니다.
퀴즈. 상하이에서는 식초와 생강을 곁들여 게 요리를 즐긴다.,해설. 상하이의 게 요리 특히 털게 요리는 식초와 생강을 곁들여 먹는 것이 전통적인 방법입니다. 이는 게의 비린 맛을 줄여주고 풍미를 더해줍니다.
퀴즈. 생선과 돼지고기를 함께 요리하는 '쑹수이유(Song Shu Gui Yu)'는 상하이에서 인기 있는 요리이다.,해설. 쑹수이유는 생선과 돼지고기를 함께 튀겨 만든 상하이의 전통 요리로 단맛과 새콤한 맛이 조화를 이루는 소스가 특징입니다.
퀴즈. 상하이의 '츠마 라면(Ci Ma La Mian)'은 매운 국물과 두툼한 면발로 유명하다.,해설. 츠마 라면은 상하이의 전통적인 매운 국물 요리로 두툼한 면발과 얼큰한 국물이 특징입니다. 이는 현지인들에게 사랑받는 인기 있는 음식입니다.
퀴즈. 상하이의 전통 간식 중 하나인 '쑤자오(Su Zao)'는 바삭한 껍질과 달콤한 속이 특징이다.,해설. 쑤자오는 상하이의 전통적인 간식으로 바삭한 파이 껍질과 달콤한 속재료로 구성된 음식입니다. 보통 아침이나 간식으로 즐깁니다.
퀴즈. 상하이에서는 새우와 돼지고기를 함께 사용한 '샤쯔민(Xia Zi Min)'을 즐겨 먹는다.,해설. 샤쯔민은 상하이의 대표적인 요리로 새우와 돼지고기를 함께 볶아 만든 면 요리입니다. 풍부한 맛과 영양이 조화를 이루는 요리로 인기가 많습니다.
퀴즈. 상하이의 '중화육병(Zhonghua Rou Bing)'은 고기와 야채로 속을 채운 전통적인 팬케이크이다.,해설. 중화육병은 상하이에서 유명한 팬케이크 요리로 고기와 야채로 속을 채워 바삭하게 구워낸 음식입니다. 길거리 음식으로도 인기가 많습니다.
퀴즈. 상하이의 대표적인 디저트 중 하나인 '난과우(Nan Gao)'는 찹쌀로 만든 케이크이다.,해설. 난과우는 상하이의 전통적인 디저트로 찹쌀을 이용해 만든 부드러운 케이크입니다. 보통 설탕과 붉은 팥소를 함께 사용하여 달콤한 맛을 냅니다.
퀴즈. 상하이에서는 '치파이(Chi Pai)'라는 닭고기 요리를 즐겨 먹는다.,해설. 치파이는 상하이에서 인기 있는 닭고기 요리로 두껍게 튀긴 닭고기 필렛을 의미합니다. 바삭한 튀김 옷과 부드러운 속살이 특징입니다.
퀴즈. 상하이식 소스는 달콤한 맛이 나는 것이 특징이다.,해설. 상하이 요리에서는 종종 달콤한 소스를 사용하여 음식을 맛내는 것이 일반적입니다. 설탕을 사용해 음식의 풍미를 더하는 것이 상하이식 요리의 특징입니다.
